Material type,Material number,Material description,Serial number,Storage location,Movement type,Material document number,Posting date,Quantity,UOM,Amount,Cost object,User Name
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",43B0562,7SR,101,5000179070,11/24/15,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",43R3V32,OSR,101,5000167676,8/4/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",43R3V32,OSR,311,4900126202,9/9/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",43R3V32,7SR,311,4900126202,9/9/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",43R3V32,7SR,201,4900127630,9/28/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",456DJ12,7SR,201,4900109863,1/15/15,1,EA,"1,813.28",1550161,ARIVERA
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",45DDN12,OSR,311,4900114014,3/24/15,1,EA,0,,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",45DDN12,7SR,311,4900114014,3/24/15,1,EA,0,,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",45DDN12,7SR,201,4900114303,3/27/15,1,EA,"1,813.28",1550161,ARIVERA
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4DH0562,7SR,101,5000179070,11/24/15,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4DH0562,7SR,201,4900132195,11/30/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",4HB2L32,OSR,101,5000150990,2/17/15,1,EA,"1,769.50",,BILLG
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",4HB2L32,OSR,311,4900111765,2/19/15,1,EA,0,,BILLG
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",4HB2L32,7SR,311,4900111765,2/19/15,1,EA,0,,BILLG
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",4HB2L32,7SR,201,4900111850,2/19/15,1,EA,"1,769.50",1550161,ERIKJOHN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4JR4262,7SR,101,5000177034,11/5/15,1,EA,"1,854.27",,SCOTBAIN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4JR4262,7SR,201,4900134573,1/11/16,1,EA,"1,854.27",1805011,ELUBONJA
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4JV1562,7SR,101,5000179070,11/24/15,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4K52562,7SR,101,5000179070,11/24/15,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",4KXDK32,OSR,101,5000147391,1/5/15,1,EA,"1,854.26",,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",4KXDK32,OSR,311,4900117322,5/11/15,1,EA,0,,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",4KXDK32,7SR,311,4900117322,5/11/15,1,EA,0,,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",4KXDK32,7SR,201,4900120886,6/29/15,1,EA,"1,828.79",1550161,ELUBONJA
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4QP3V32,OSR,101,5000167262,7/30/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4QP3V32,OSR,311,4900123641,8/5/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4QP3V32,7SR,311,4900123641,8/5/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4QP3V32,7SR,201,4900124070,8/11/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4RB5562,7SR,101,5000182233,1/5/16,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",4RSRM32,OSR,101,5000156001,4/7/15,1,EA,"1,854.26",,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",4RSRM32,OSR,311,4900121694,7/9/15,1,EA,0,,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",4RSRM32,7SR,311,4900121694,7/9/15,1,EA,0,,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",4RSRM32,7SR,201,4900121742,7/9/15,1,EA,"1,828.78",1805011,ELUBONJA
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",4SS0M12,7SR,201,4900118827,6/1/15,1,EA,"1,579.16",1550161,KGYALTSO
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",4V5QK52,7SR,101,5000173241,9/30/15,1,EA,672.26,,KITOWICZ
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",4V5QK52,7SR,311,4900133090,12/10/15,1,EA,0,,ZUKOWSKI
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",4V5QK52,3SR,311,4900133090,12/10/15,1,EA,0,,ZUKOWSKI
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",4V5QK52,3SR,201,4900133117,12/10/15,1,EA,672.26,8200050,BENTHAM
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4V69M32,OSR,101,5000161601,6/4/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4V69M32,OSR,311,4900120982,6/30/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4V69M32,3SR,311,4900120982,6/30/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4V69M32,3SR,201,4900121083,6/30/15,1,EA,"1,854.27",1550161,MHUARD
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4X13262,7SR,101,5000177034,11/5/15,1,EA,"1,854.27",,SCOTBAIN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4YKWX52,OSR,101,5000171650,9/15/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4YKWX52,OSR,311,4900127051,9/18/15,1,EA,0,,MHUARD
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4YKWX52,7SR,311,4900127051,9/18/15,1,EA,0,,MHUARD
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",4YKWX52,7SR,201,4900131173,11/13/15,1,EA,"1,854.27",8500010,ZUKOWSKI
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",4ZSWP12,OSR,311,4900125393,8/28/15,1,EA,0,,JARIAS
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",4ZSWP12,7SR,311,4900125393,8/28/15,1,EA,0,,JARIAS
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",4ZSWP12,7SR,201,4900130395,11/3/15,1,EA,"1,579.16",1805011,FPIERRE
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",526K832,OSR,101,5000156113,4/8/15,1,EA,672.26,,JARIAS
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",526K832,OSR,311,4900116748,5/1/15,1,EA,0,,JARIAS
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",526K832,7SR,311,4900116748,5/1/15,1,EA,0,,JARIAS
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",526K832,7SR,201,4900116798,5/1/15,1,EA,672.26,8700050,ARIVERA
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",54ZRM32,OSR,101,5000156001,4/7/15,1,EA,"1,854.26",,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",54ZRM32,OSR,311,4900118311,5/22/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",54ZRM32,7SR,311,4900118311,5/22/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",54ZRM32,7SR,201,4900120264,6/19/15,1,EA,"1,828.78",1550161,ZUKOWSKI
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",56TYX52,OSR,101,5000171650,9/15/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",56TYX52,OSR,311,4900127051,9/18/15,1,EA,0,,MHUARD
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",56TYX52,7SR,311,4900127051,9/18/15,1,EA,0,,MHUARD
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",56TYX52,7SR,201,4900133869,12/22/15,1,EA,"1,854.27",6000041,ZUKOWSKI
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",56V0M12,7SR,201,4900110266,1/22/15,1,EA,"1,579.18",1550161,ERIKJOHN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",57QYX52,OSR,101,5000171650,9/15/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",57QYX52,OSR,311,4900127051,9/18/15,1,EA,0,,MHUARD
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",57QYX52,7SR,311,4900127051,9/18/15,1,EA,0,,MHUARD
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",57QYX52,7SR,201,4900132067,11/25/15,1,EA,"1,854.27",6070018,ZUKOWSKI
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",57VV462,7SR,101,5000179070,11/24/15,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",58Q4562,7SR,101,5000179070,11/24/15,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",59JFM32,OSR,101,5000161601,6/4/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",59JFM32,OSR,311,4900120804,6/26/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",59JFM32,3SR,311,4900120804,6/26/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",59JFM32,3SR,201,4900120980,6/29/15,1,EA,"1,854.26",1550161,MHUARD
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",5C0BL32,OSR,101,5000151254,2/19/15,1,EA,"1,579.18",,BILLG
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",5C0BL32,OSR,311,4900127051,9/18/15,1,EA,0,,MHUARD
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",5C0BL32,7SR,311,4900127051,9/18/15,1,EA,0,,MHUARD
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",5C0BL32,7SR,201,4900130395,11/3/15,1,EA,"1,579.16",1805011,FPIERRE
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",5GYYP32,OSR,101,5000161015,5/29/15,1,EA,"1,769.50",,BILLG
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",5GYYP32,OSR,102,5000161038,5/29/15,1,EA,"1,769.50",,MHUARD
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",5GYYP32,OSR,101,5000161233,6/1/15,1,EA,"1,769.50",,MHUARD
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",5GYYP32,OSR,161,5000161234,6/1/15,1,EA,"1,769.50",,MHUARD
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5HXDK32,OSR,101,5000147391,1/5/15,1,EA,"1,854.26",,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5HXDK32,OSR,311,4900117322,5/11/15,1,EA,0,,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5HXDK32,7SR,311,4900117322,5/11/15,1,EA,0,,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5HXDK32,7SR,201,4900120803,6/26/15,1,EA,"1,828.78",1550161,ELUBONJA
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5JP3V32,OSR,101,5000167262,7/30/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5JP3V32,OSR,311,4900125857,9/3/15,1,EA,0,,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5JP3V32,7SR,311,4900125857,9/3/15,1,EA,0,,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5JP3V32,7SR,201,4900128744,10/13/15,1,EA,"1,854.27",6070018,FPIERRE
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5KR3V32,OSR,101,5000167262,7/30/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5KR3V32,OSR,311,4900123641,8/5/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5KR3V32,7SR,311,4900123641,8/5/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5KR3V32,7SR,201,4900125787,9/2/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5KW1262,7SR,101,5000177034,11/5/15,1,EA,"1,854.27",,SCOTBAIN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5KW1262,7SR,201,4900133256,12/14/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE7250,"Laptop, DELL, Latitude E7250 (1EA)",5NV2S32,OSR,101,5000163124,6/18/15,1,EA,"1,839.38",,JARIAS
ZIT,DELLE7250,"Laptop, DELL, Latitude E7250 (1EA)",5NV2S32,OSR,311,4900124031,8/11/15,1,EA,0,,JARIAS
ZIT,DELLE7250,"Laptop, DELL, Latitude E7250 (1EA)",5NV2S32,7SR,311,4900124031,8/11/15,1,EA,0,,JARIAS
ZIT,DELLE7250,"Laptop, DELL, Latitude E7250 (1EA)",5NV2S32,7SR,201,4900124107,8/11/15,1,EA,"1,839.38",6000041,FPIERRE
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5R2VQ32,OSR,101,5000163880,6/26/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5R2VQ32,OSR,311,4900122905,7/27/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5R2VQ32,7SR,311,4900122905,7/27/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5R2VQ32,7SR,201,4900125787,9/2/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5RFV462,7SR,101,5000179070,11/24/15,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5RN0562,7SR,101,5000179070,11/24/15,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5RN0562,7SR,201,4900133341,12/15/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",5RS0M12,OSR,311,4900110324,1/23/15,1,EA,0,,JARIAS
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",5RS0M12,7SR,311,4900110324,1/23/15,1,EA,0,,JARIAS
ZIT,DELLE6440,"Laptop, DELL, Latitude E6440 (1EA)",5RS0M12,7SR,201,4900110603,1/29/15,1,EA,"1,579.18",1550161,ERIKJOHN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5VHRQ32,OSR,101,5000163880,6/26/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5VHRQ32,OSR,311,4900122905,7/27/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5VHRQ32,7SR,311,4900122905,7/27/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",5VHRQ32,7SR,201,4900125913,9/3/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5X4QM32,OSR,101,5000156001,4/7/15,1,EA,"1,854.26",,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5X4QM32,OSR,311,4900121205,7/2/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5X4QM32,7SR,311,4900121205,7/2/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5X4QM32,7SR,201,4900121296,7/2/15,1,EA,"1,828.78",1550161,ARIVERA
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5Y4QM32,OSR,101,5000156001,4/7/15,1,EA,"1,854.26",,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5Y4QM32,OSR,311,4900121884,7/13/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5Y4QM32,7SR,311,4900121884,7/13/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",5Y4QM32,7SR,201,4900121941,7/13/15,1,EA,"1,828.79",1805011,ARIVERA
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",60P3V32,OSR,101,5000167262,7/30/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",60P3V32,OSR,311,4900124243,8/13/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",60P3V32,7SR,311,4900124243,8/13/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",60P3V32,7SR,201,4900125787,9/2/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",60PV462,7SR,101,5000179070,11/24/15,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",612TZ52,OSR,101,5000172095,9/18/15,1,EA,"1,854.27",,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",612TZ52,OSR,311,4900127064,9/21/15,1,EA,0,,SCOTBAIN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",612TZ52,7SR,311,4900127064,9/21/15,1,EA,0,,SCOTBAIN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",612TZ52,7SR,201,4900129527,10/22/15,1,EA,"1,854.27",1805011,FPIERRE
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",645CM32,OSR,101,5000161601,6/4/15,1,EA,"1,854.27",,BILLG
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",645CM32,OSR,311,4900120085,6/17/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",645CM32,7SR,311,4900120085,6/17/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",645CM32,OSR,311,4900120087,6/17/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",645CM32,3SR,311,4900120087,6/17/15,1,EA,0,,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",645CM32,OSR,312,4900120097,6/17/15,1,EA,0,,MHUARD
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",645CM32,7SR,312,4900120097,6/17/15,1,EA,0,,MHUARD
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",645CM32,3SR,201,4900120151,6/17/15,1,EA,"1,854.26",1550161,MHUARD
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",65ZRM32,OSR,101,5000156001,4/7/15,1,EA,"1,854.26",,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",65ZRM32,OSR,311,4900121205,7/2/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",65ZRM32,7SR,311,4900121205,7/2/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",65ZRM32,7SR,201,4900121296,7/2/15,1,EA,"1,828.79",1550161,ARIVERA
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",66DDN12,OSR,311,4900114373,3/30/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",66DDN12,7SR,311,4900114373,3/30/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",66DDN12,7SR,201,4900114907,4/6/15,1,EA,"1,813.27",1550161,ERIKJOHN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",68Q3562,7SR,101,5000182233,1/5/16,1,EA,"1,854.27",,KITOWICZ
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",6BYDK32,OSR,101,5000147391,1/5/15,1,EA,"1,854.26",,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",6BYDK32,OSR,311,4900115438,4/13/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",6BYDK32,7SR,311,4900115438,4/13/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",6BYDK32,7SR,201,4900116204,4/23/15,1,EA,"1,828.78",1550161,ERIKJOHN
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6DBWS52,OSR,101,5000167677,8/4/15,1,EA,672.26,,BILLG
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6DBWS52,OSR,311,4900123947,8/10/15,1,EA,0,,JARIAS
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6DBWS52,7SR,311,4900123947,8/10/15,1,EA,0,,JARIAS
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6DBWS52,7SR,201,4900124002,8/10/15,1,EA,672.26,6090004,FPIERRE
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6DRTS52,OSR,101,5000167677,8/4/15,1,EA,672.26,,BILLG
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6DRTS52,OSR,311,4900124849,8/21/15,1,EA,0,,BILLG
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6DRTS52,3SR,311,4900124849,8/21/15,1,EA,0,,BILLG
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6DRTS52,3SR,201,4900124945,8/21/15,1,EA,672.26,8200106,BENTHAM
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6F30T52,OSR,101,5000167677,8/4/15,1,EA,672.26,,BILLG
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6F30T52,OSR,311,4900124474,8/17/15,1,EA,0,,BILLG
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6F30T52,7SR,311,4900124474,8/17/15,1,EA,0,,BILLG
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6F30T52,7SR,201,4900124528,8/17/15,1,EA,672.26,5216152,ARIVERA
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6FBXS52,OSR,101,5000167677,8/4/15,1,EA,672.26,,BILLG
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6FBXS52,OSR,311,4900125419,8/28/15,1,EA,0,,JARIAS
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6FBXS52,7SR,311,4900125419,8/28/15,1,EA,0,,JARIAS
ZIT,DELL3020,"Desktop, DELL, OptiPlex 3020 (1EA)",6FBXS52,7SR,201,4900125472,8/28/15,1,EA,672.26,7160005,FPIERRE
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",6M13062,OSR,101,5000172095,9/18/15,1,EA,"1,854.27",,JARIAS
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",6M13062,OSR,311,4900127064,9/21/15,1,EA,0,,SCOTBAIN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",6M13062,7SR,311,4900127064,9/21/15,1,EA,0,,SCOTBAIN
ZIT,DELLE7450,"Laptop, DELL, Latitude E7450 (1EA)",6M13062,7SR,201,4900128744,10/13/15,1,EA,"1,854.27",6070018,FPIERRE
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",6M1TM32,OSR,101,5000156001,4/7/15,1,EA,"1,854.26",,BILLG
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",6M1TM32,OSR,311,4900121302,7/6/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",6M1TM32,7SR,311,4900121302,7/6/15,1,EA,0,,JARIAS
ZIT,DELLE7440,"Laptop, DELL, Latitude-DEFLAG 110515",6M1TM32,7SR,201,4900121317,7/6/15,1,EA,"1,828.79",1550161,ZUKOWSKI
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",6MV7Q12,OSR,311,4900109967,1/16/15,1,EA,0,,JARIAS
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",6MV7Q12,7SR,311,4900109967,1/16/15,1,EA,0,,JARIAS
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",6MV7Q12,7SR,201,4900110018,1/16/15,1,EA,"1,769.50",6100011,ARIVERA
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",6MV7Q12,7SR,202,4900115774,4/16/15,1,EA,"1,769.50",6100011,SCOTBAIN
ZIT,DELLE7240,"Laptop, DELL, Latitude E7-DEFLAG 060215",6MV7Q12,7SR,201,4900115775,4/16/15,1,EA,"1,769.50",1550161,SCOTBAIN
