sys_import_state,template_import_log,u_casper_id,u_computer_name,u_last_user,u_model,u_model_id,u_os_name,u_os_version,u_processor_count,u_processor_speed,u_serial_number,sys_updated_on,sys_transform_map
Inserted,,"3,153",wm89a-d76,kung,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NDACBG3QC,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,154",wm188-830,jacob,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,800",C02N70M3G3QP,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,156",wmdae-b63,caschen,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N25LGG5RP,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,158",wmad9-07c,cindyhon,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02NM1Z7G3QT,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,159",wm24c-faa,rorourke,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02ND61HG3QC,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,160",wm1fe-61a,mmonnar,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.11.2,2,"1,700",C02LD6GTF6T6,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,162",wm0e2-1e8,Lewis,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.11.2,2,"1,700",C02N77ZSG5RP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,163",wm92d-45e,chrisnas,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NFE75G3QC,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,164",wmdab-ec9,lwalker,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N265XG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,165",wmdad-cd7,adykstra,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N25LQG5RP,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,166",cmce2-0da,kevinson,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.9.5,4,"3,200",D25NL0B1F8J9,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,168",wm8b5-92c,szuyukuo,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NFE5PG3QC,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,169",lmc06-c63,loaner,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MV81XF6T6,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,172",wm0e1-67a,trepiccc,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N7800G5RP,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,174",wmc2b-f46,stacey,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NQ603G5RP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,177",wm0e1-418,jmarshal,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N77ZZG5RP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,179",wm0e2-15e,carrieng,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N780AG5RP,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,181",wm18b-c84,abrown,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02N70MAG3QP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,182",wmaa1-874,abara,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02LQ32AF6T6,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,183",wma83-fc2,mlong,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.11.2,2,"3,000",C02NR1FYG3QT,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,184",wmb8f-60a,jongw,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02NQ1Q1G3QT,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,185",wm93b-ad8,ckadoch,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NFE5QG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,186",wm8b4-e86,tgill,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NFE57G3QC,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,187",wmce6-12f,lawrence,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.9.5,4,"2,600",C02J88ELDKQ5,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,189",wm18b-f5e,bhargava,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,800",C02N70MCG3QP,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,190",wm18b-c78,cporter,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02N70M9G3QP,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,191",wm929-6c6,aearl,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NFE2XG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,193",wm0e3-5e8,rdeasy,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N7802G5RP,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,194",wm0e3-5f2,cchurch,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N77ZXG5RP,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,195",wm1df-02a,xgong,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NF5KGG5RP,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,196",wm480-2d9,shel,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.10.5,4,"2,600",C02J70G7DKQ5,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,197",CMCF7-505,mbaco,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25NN0DJF8J9,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,198",wm0e3-61a,ashamji,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N77ZYG5RP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,199",wm0e2-cee,gymrek,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N7805G5RP,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,203",wma39-27e,dawnt,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NK88XG3QC,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,204",wm278-246,suhamil,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02ND9Y9G3QC,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,206",wm1df-6ba,emcbride,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NF5KSG5RP,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,208",wmb70-89a,meyerson,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02NT2ZZG3QP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,209",ltkmba,karlsson,MacBook Air (11-inch Mid 2013),"MacBookAir6,1",Mac OS X,10.11.2,2,"1,700",C02NW0CSG5RL,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,210",wmc07-23a,ctoder,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,600",C02M83B6FD59,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,211",wmdaf-281,amyfan,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N25LLG5RP,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,212",wme6c-ee8,jamesnl,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02M42G3F6T6,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,213",wm8fd-dbe,painter,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NFE3QG3QC,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,214",wm90f-b9c,vbetin,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02LV2FCF6T6,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,218",wm1e0-fea,bridget,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NF5KHG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,221",wma39-266,xiaoli,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NK89FG3QC,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,222",wm1df-a82,apeng,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NF5KRG5RP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,223",wme81-c47,asayeed,MacBook Air (13-inch Mid 2012),"MacBookAir5,2",Mac OS X,10.9.5,2,"1,800",C02J30T5DRVG,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,224",wm8b6-23c,birger,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NFE6YG3QC,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,225",wm1e1-0f6,monika,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NF5KMG5RP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,226",wm0e1-d7e,luc,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N780CG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,227",wm0e1-d78,doroquez,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N7808G5RP,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,228",wm5ca-c28,aregev,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02L23XNF6T6,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,229",wma39-248,liyixu,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NK897G3QC,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,230",wm18b-d34,coyinoh,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,800",C02N70MDG3QP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,231",wm188-84e,melanie,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,800",C02N70M4G3QP,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,232",gmcf7-545,jhyang,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25NN0DCF8J9,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,233",gmcf4-1e0,jcollins,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25NN0B9F8J9,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,234",rmcf3-fd9,mmitchem,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.2,4,"3,200",D25NN0B6F8J9,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,236",ltk,karlsson,"iMac Intel (Retina 5k, 27-inch, Late 201","iMac15,1",Mac OS X,10.11.2,4,"4,000",C02P22M2FY14,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,237",wmc97-cfe,xwu,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02NX0PCG3QT,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,238",wmc1b-fa8,riesen,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02NW1LAG3QT,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,239",gm0bf-7e3,nnovod,"iMac Intel (Retina 5k, 27-inch, Late 201","iMac15,1",Mac OS X,10.10.5,4,"4,000",C02P20JBFY14,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,240",wm1e1-236,lmcguire,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NF5KEG5RP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,241",wmc03-a52,lakras,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02NW0V8G3QT,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,242",wmb39-2f8,rshapiro,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02NT1KJG3QT,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,243",wm1df-6b6,ekovacs,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NF5KPG5RP,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,246",gm0a7-3b6,babak,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25NX06TF8J9,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,247",wmd2b-da4,mmorning,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02P22U4G3QT,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,249",wm147-8a7,mercer,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.9.5,4,"2,700",C02KC1PBFFT3,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,250",wmc3b-004,soohong,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02P22U5G3QT,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,252",wma37-cce,fleharty,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NK9HBG3QC,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,253",gm0a7-289,grossman,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25NX06EF8J9,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,254",wm425-b59,ebanks,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.9.5,4,"2,700",C02J32QCDKQ5,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,255",wm1e1-952,Mduncan,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NF5KQG5RP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,256",wma37-ffe,cwidmer,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NK88LG3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,257",gm0a7-169,jjiao,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25NX06QF8J9,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,258",wma36-504,mstrick,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NK7U2G3QC,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,260",wma2d-804,clement,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NK7V5G3QC,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,262",wmba9-f44,markfitz,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6GPG3QC,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,263",wm1b7-4d4,jianshu,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02N80BEG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,264",wmba6-644,haoxinli,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6J2G3QC,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,265",wm1e1-0fe,mdoshi,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NF5KTG5RP,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,266",wm1df-5a4,rsegev,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NF5KJG5RP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,267",wm9cc-892,cong,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02NJ1SGG3QP,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,270",wmc83-7b4,pardis,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02P42YBG3QT,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,271",wm8b0-212,tmckenna,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NF01EG3QC,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,272",wm707-e06,alicem,MacBook Air (11-inch Mid 2013),"MacBookAir6,1",Mac OS X,10.10.5,2,"1,700",C02P5057G5RL,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,273",wmba8-98c,johnray,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6H7G3QC,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,274",wm9cc-86a,rmeyers,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,800",C02NJ1SHG3QP,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,276",wm0e2-cf2,ana,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N7803G5RP,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,277",wm9cb-950,mhegde,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,800",C02NJ1SPG3QP,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,278",wmba8-8f2,ymeng,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6JRG3QC,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,280",wmbf9-37a,sulahian,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ12RG5RP,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,281",wmba6-6e0,jenslohr,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6HHG3QC,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,282",wmba8-966,xyang,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6HUG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,283",wm9cc-89c,jasiedu,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,800",C02NJ1SJG3QP,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,284",wmba8-9be,czhu,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6HRG3QC,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,285",wmb6f-b14,ofirc,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02NV1D0G3QT,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,286",wmbaa-016,vazquez,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6H1G3QC,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,287",wmbf9-378,agoren,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ12KG5RP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,288",wm910-d9c,beatriz,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.3,2,"1,700",C02LV2FHF6T6,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,289",gm1d6-001,tothova,"iMac Intel (Retina 5k, 27-inch, Late 201","iMac15,1",Mac OS X,10.10.5,4,"4,000",D25P61L4FY14,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,290",wmbe8-22e,asavoie,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ19JG5RP,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,291",wmc21-340,harveen,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ12TG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,293",gm2ea-19a,mrohban,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25P5057F8J9,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,295",wmc79-b70,bwang,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02P50TPG3QT,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,296",wmbf8-9cc,vjanik,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ131G5RP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,297",wmc00-95e,pfiffner,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NX41WG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,298",wmbf7-366,rogerbel,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ12NG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,300",wmc79-6ac,ntran,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NX445G3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,301",wmbe8-2b0,akramm,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ19KG5RP,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,303",wm1de-f0c,mmesleh,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NF5KLG5RP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,304",wmdae-c8b,tmiselis,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N25LJG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,305",wm9cb-952,yongtang,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,800",C02NJ1SKG3QP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,307",wmc01-21b,dvelamo,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MV826F6T6,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,308",Mesirov Home,mesirov,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25P505VF8J9,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,309",wme6c-eec,wagle,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02M42G2F6T6,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,310",wm1b9-540,lbraun,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02N82TDG3QC,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,311",wmc1a-e8c,bistline,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02NW0N2G3QP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,313",wm7ff-b7a,aregev,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P94N2G5RP,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,314",wmc79-af8,dinsmore,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02P50TRG3QT,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,315",wma32-e84,elsa,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02NK7T4G3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,316",gm2ea-1e3,elsa,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25P503KF8J9,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,317",wmbe7-b7a,leffler,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ19EG5RP,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,318",gm103-226,kshakir,15-inch MacBook Pro (Mid 2012),"MacBookPro9,1",Mac OS X,10.10.5,4,"2,600",C02J21TEF1G4,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,319",wmbf8-0d8,lazarski,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ130G5RP,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,321",wmc79-6be,akulesa,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NX43SG3QC,1/11/16 10:03,ITAM - Casper Computer
